timestamp          , region       , service_type, usage_units, provisioned_capacity, cost_usd, availability_pct, is_holiday, economic_growth_index, marketing_index, it_spending_growth
2021-05-23 12:00:00, Central India, Compute     ,      391.09,               530.36,   287.42,            98.26,        1.0,                  3.16,            9.19,               5.8
2021-09-01 13:00:00, East US      , Compute     ,      499.03,               544.61,    95.2 ,            95.29,        0.0,                  4.27,            6.78,               4.19
2023-06-01 18:00:00, East Asia    , Compute     ,      455.01,               252.04,   125.03,            95.11,        0.0,                  5.14,            3.57,               4.14
2021-06-12 18:00:00, West US      , Storage     ,      466.73,               430.37,   229.92,            96.76,        0.0,                  3.78,            5.21,               5.78
2023-04-15 05:00:00, East Asia    , Compute     ,      409.19,               239.52,    85.21,            98.46,        0.0,                  7.9 ,            5.76,              11.78
2023-03-17 17:00:00, UK South     , Compute     ,      326.98,               481.38,   164.3 ,            96.65,        0.0,                  4.11,            8.34,              11.6
2023-07-19 17:00:00, East US      , Compute     ,      107.85,               160.26,   224.06,            98.34,        0.0,                  6.39,            8.76,              10.03
2022-06-02 05:00:00, Central India, Storage     ,      330.04,               481.38,   200.31,            98.33,        0.0,                  5.27,            7.15,               4.45
2021-01-12 12:00:00, East US      , Storage     ,       75.18,               319.86,    63.5 ,            99.03,        0.0,                  5.78,            3.65,               9.64
2023-02-05 23:00:00, UK South     , Storage     ,      448.38,               527.77,   196.3 ,            95.5 ,        0.0,                  7.66,            5.76,               2.15
2023-02-05 23:00:00, UK South     , Compute     ,      266.82,               469.47,   180.36,            97.89,        0.0,                  5.66,            2.18,               2.56
2023-02-05 23:00:00, UK South     , Storage     ,      363.86,               288.26,   176.2 ,            95.31,        0.0,                  4.53,            3.07,               2.56
2022-05-13 16:00:00, UK South     , Storage     ,       73.51,               551.77,   251.29,            95.88,        0.0,                  4.1 ,            3.73,               7.64
2023-04-19 07:00:00, West US      , Storage     ,      290.41,               241.67,    71.49,            96.63,        0.0,                  7.46,            1.65,               5.73
2022-10-25 18:00:00, Central India, Compute     ,      185.57,               583.49,   230.44,            98.54,        0.0,                  7.93,            8.96,               9.4
2022-12-13 15:00:00, UK South     , Compute     ,      178.24,               483.6 ,   233.06,            99.87,        0.0,                  4.26,            2.1 ,               3.14
2023-12-15 13:00:00, UK South     , Compute     ,      225.35,               595.34,   222.34,            96.71,        1.0,                  6.61,            7.27,               4.87
2023-05-06 16:00:00, East Asia    , Storage     ,       50.29,               126.95,   161.67,            97.61,        0.0,                  5.53,            5.55,               9.28
2023-10-09 21:00:00, Central India, Compute     ,      260.0 ,               237.02,   130.75,            96.3 ,        0.0,                  6.49,            8.49,               4.07
2023-09-21 22:00:00, East US      , Compute     ,      268.96,               470.63,   130.51,            98.38,        0.0,                  7.82,            7.67,               8.01
2022-05-28 18:00:00, Central India, Storage     ,      438.41,               561.12,   225.47,            96.83,        0.0,                  4.38,            7.67,               6.48
2023-09-24 17:00:00, Central India, Compute     ,      251.84,               114.39,   159.41,            97.41,        0.0,                  6.7 ,            4.77,               4.02
2022-03-14 15:00:00, Central India, Compute     ,      213.6 ,               100.0 ,   114.76,            97.84,        0.0,                  5.19,            8.51,              10.88
2023-03-13 01:00:00, UK South     , Storage     ,      497.64,               228.12,   195.13,            98.43,        0.0,                  6.26,            1.85,               6.36
2021-06-25 08:00:00, UK South     , Storage     ,      307.05,               526.39,   254.36,            95.3 ,        0.0,                  5.03,            5.0 ,               7.99
2022-04-28 22:00:00, West US      , Compute     ,      262.68,               483.58,    37.22,            97.77,        0.0,                  5.03,            9.95,               4.53
2023-11-13 13:00:00, East US      , Storage     ,      273.17,               270.14,   292.2 ,            97.16,        0.0,                  4.69,            9.53,               5.47
2022-03-30 14:00:00, East Asia    , Compute     ,      414.13,               101.01,    47.06,            95.67,        1.0,                  5.44,            1.74,               2.49
2022-06-21 02:00:00, Central India, Compute     ,      203.3 ,               377.35,   163.29,            96.04,        0.0,                  6.54,            6.16,               6.83
2021-02-15 08:00:00, East US      , Compute     ,      225.12,               218.98,   176.86,            99.42,        0.0,                  3.21,            3.84,               5.45
2021-05-21 03:00:00, East US      , Compute     ,      390.14,               472.8 ,    58.7 ,            99.36,        0.0,                  4.64,            7.56,               5.29
2021-01-02 00:00:00, West US      , Compute     ,       82.84,               323.17,   276.37,            95.17,        0.0,                  5.73,            7.62,              10.9
2022-02-11 20:00:00, East Asia    , Storage     ,      439.33,               439.3 ,   152.01,            98.45,        0.0,                  3.37,            1.0 ,               9.04
